1.8279,1.6106,1.2557,0
1.765,1.5756,1.2118,0
1.7349,1.9944,1.1914,22
1.6704,1.9533,1.1492,22
1.6454,1.9307,1.1379,22
1.9867,1.8817,1.286,0
1.9867,1.8817,1.286,0
1.9079,1.8206,1.2291,0
1.876,1.7993,1.2053,0
1.8471,1.7804,1.1841,0
1.7851,1.7407,1.1399,0
1.7556,1.7223,1.1195,0
1.6919,1.6836,1.077,0
1.631,1.6483,1.0386,22
1.6022,1.6322,1.0214,22
1.9643,1.5871,1.2076,0
1.9643,1.5871,1.2076,0
1.8842,1.5329,1.149,0
1.8842,1.5329,1.149,0
1.8195,1.8818,1.101,22
1.7588,1.8401,1.0578,22
1.7335,1.8157,1.0444,22
2.118,1.7636,1.024,0
2.118,1.7636,1.024,0
2.0395,1.6974,1.2416,0
2.0077,1.6742,1.2167,0
1.9778,1.6528,1.1936,0
1.9478,1.6316,1.1708,0
1.8886,1.5907,1.127,0
1.8297,1.5514,1.0852,0
1.8297,1.5514,1.0852,0
2.5686,1.4956,1.0267,0
2.9301,1.4588,0.9891,0
2.9301,1.4588,0.9891,0
2.8349,1.7509,1.2095,0
2.8349,1.7509,1.2095,0
2.7687,1.7064,1.1585,0
2.7054,1.6653,1.1112,0
2.6752,1.6462,1.0893,0
2.6423,1.6258,1.066,0
2.5813,1.5891,1.024,0
2.5813,1.5891,1.024,0
2.4849,1.5345,0.9623,0
2.4849,1.5345,0.9623,0
2.3928,1.8276,0.9093,0
2.3571,1.8034,0.8905,0
2.3266,1.7831,1.1531,0
2.2637,1.7421,1.1031,0
2.2332,1.7227,1.0793,0
2.169,1.683,1.0305,0
2.169,1.683,1.0305,0
2.0776,1.6294,0.9646,0
2.0422,1.6096,0.9402,0
1.9744,1.6392,0.8959,0
1.9744,1.6392,0.8959,0
1.8798,1.5594,0.8398,0
1.8488,1.5337,0.823,0
1.7884,1.4842,1.4576,0
1.7884,1.4842,1.4576,0
1.6951,1.4096,1.3986,0
1.6951,1.4096,1.3986,0
1.6326,1.361,1.3615,0
1.5724,1.3155,1.3277,0
1.5433,1.2939,1.3121,0
1.4797,1.248,1.9416,-22
1.4519,1.2285,1.9243,-22
1.8607,1.192,1.882,-22
1.8607,1.192,1.882,-22
1.7813,1.3264,1.8217,-22
1.7551,1.3049,1.8013,-22
1.733,1.2872,1.7839,-22
1.6923,1.2554,1.7511,-22
1.6742,1.2417,1.119,0
2.2113,1.2155,1.0947,0
2.2113,1.2155,1.0947,0
2.1356,1.1627,1.6499,0
2.0783,1.1246,1.61,0
2.0783,1.1246,1.61,0
1.9904,1.0696,1.5509,0
1.9904,1.0696,1.5509,0
1.9237,1.031,1.508,0
1.8608,1.3148,1.4693,0
1.8295,1.2866,1.4506,0
1.7655,1.2297,1.414,0
1.7655,1.2297,1.414,0
1.6728,1.1486,1.3645,0
1.6728,1.1486,1.3645,0
1.6085,1.0935,1.9154,-22
1.5465,1.0415,1.8736,-22
1.521,1.023,1.8511,-22
1.4729,0.9902,1.8063,-22
1.4729,0.9902,1.8063,-22
2.02,0.9545,1.7445,0
2.02,0.9545,1.7445,0
1.9502,1.3503,1.6863,0
1.9502,1.3503,1.6863,0
1.8651,1.2739,1.6225,0
1.8651,1.2739,1.6225,0
1.7773,1.1966,1.559,0
1.7773,1.1966,1.559,0
1.7155,1.1432,1.5158,0
1.6564,1.0933,1.4759,0
1.6275,1.0693,1.457,0
1.5964,1.0437,1.4369,0
1.5369,0.9959,1.3998,0
1.5053,0.9712,1.3808,0
2.3139,0.9277,1.3478,0
2.2793,0.9032,1.3294,0
2.2178,0.8615,1.8115,0
2.1583,0.824,1.7673,0
2.1583,0.824,1.7673,0
2.0689,1.2142,1.7027,0
2.0689,1.2142,1.7027,0
2.0098,1.1589,1.6614,0
1.9791,1.1304,1.6405,0
1.9182,1.0743,1.5999,0
1.8594,1.0211,1.5622,0
1.8318,0.9963,1.545,0
2.0798,0.9444,1.5094,0
2.0798,0.9444,1.5094,0
1.9864,0.8697,1.4599,0
1.9864,0.8697,1.4599,0
1.8882,0.7957,1.4209,0
1.8882,0.7957,1.4209,0
1.8228,0.7498,1.3731,0
1.7924,0.7295,1.3514,0
1.7619,0.71,1.33,0
1.6935,0.6694,1.2834,0
1.6597,1.1208,1.2612,0
1.5945,1.0778,1.2198,0
1.528,1.0366,1.18,0
1.499,1.0195,1.1635,0
1.4671,1.0014,1.1459,0
1.3981,1.429,1.1592,22
1.3981,1.429,1.1592,22
1.3152,1.3616,1.0969,22
1.6333,1.3375,1.0824,0
1.5847,1.2901,1.0609,0
1.5847,1.2901,1.0609,0
1.4919,1.2288,1.0057,0
1.4919,1.2288,1.0057,0
1.4602,1.2087,0.9882,0
1.3952,1.1695,1.0859,0
1.3628,1.1509,1.0583,0
1.2914,2.926,0.9988,22
1.2604,2.8975,0.9734,22
1.1956,2.8318,0.9249,22
1.5532,2.8007,0.9095,22
1.4994,2.7393,0.8871,22
1.4767,3.2729,0.8804,22
1.435,3.2181,1.0776,22
1.435,3.2181,1.0776,22
1.8021,1.5723,1.0475,0
1.8021,1.5723,1.0475,0
1.7362,1.523,1.0071,0
1.7362,1.523,1.0071,0
1.7103,2.2117,0.9899,22
1.6545,2.8844,0.9543,22
1.8923,2.8477,0.9279,22
1.8659,2.1244,1.1939,22
1.8142,2.0817,1.1646,22
1.7584,1.3372,1.1392,0
1.7584,1.3372,1.1392,0
1.7584,1.3372,1.1392,0
1.6535,1.955,1.084,22
1.6535,1.955,1.084,22
1.5759,1.8941,1.3698,22
1.5759,1.8941,1.3698,22
1.9707,1.85,1.3462,0
1.9248,1.1407,1.3294,0
1.9248,1.1407,1.3294,0
1.8493,1.7588,1.289,0
1.8493,1.7588,1.289,0
1.7948,1.7242,1.3809,0
1.7312,1.6852,1.326,0
1.7312,1.6852,1.326,0
1.6364,1.6301,1.2458,0
1.6364,1.6301,1.2458,0
1.5729,1.5954,1.1934,22
1.5111,2.218,1.1435,22
1.5111,2.218,1.1435,22
1.4517,2.1744,1.1003,22
1.3917,2.1176,1.0658,22
1.8757,1.4326,1.0427,0
1.8238,1.3899,1.3002,0
1.8238,1.3899,1.3002,0
1.7449,1.9605,1.2306,22
1.7449,1.9605,1.2306,22
1.6667,1.8944,1.1677,22
1.6667,1.8944,1.1677,22
1.5961,1.2354,1.1182,0
1.5961,1.2354,1.1182,0
2.1768,1.2164,1.1042,0
2.1281,1.1897,1.0708,0
2.1018,1.7426,1.0533,0
2.0475,1.7022,1.0186,0
2.0186,1.681,1.0008,0
1.9549,1.635,0.9636,0
1.9225,1.6122,0.9459,0
1.8527,1.5642,1.2771,0
1.7921,1.524,1.2232,0
1.7921,1.524,1.2232,0
1.701,1.4663,1.1437,0
1.6694,1.4471,1.1165,0
1.64,1.4297,1.0916,0
1.6079,1.4113,1.0647,0
1.5432,2.4224,1.0113,22
1.5432,2.4224,1.0113,22
1.4785,2.3767,0.9596,22
2.0493,2.3231,0.9245,22
1.9929,1.7525,0.8967,0
1.9929,1.7525,0.8967,0
1.9118,1.7003,1.3019,0
1.8825,2.18,1.2757,22
1.8547,2.1588,1.251,22
1.8237,2.1354,1.2237,22
1.9885,2.0813,1.1816,22
1.9308,1.568,1.1441,0
1.9037,1.5479,1.1276,0
1.8486,1.5108,1.094,0
1.8226,1.4959,1.0776,0
1.7676,1.8848,1.0443,22
1.7676,1.8848,1.0443,22
1.9703,1.8095,1.5087,0
1.9132,1.7552,1.4712,0
1.9132,1.7552,1.4712,0
1.8828,1.7304,1.4492,0
1.8238,1.6829,1.4076,0
1.7603,1.6326,1.3641,0
1.6982,1.5844,1.3234,0
1.6668,1.5605,1.3035,0
1.6055,1.5145,1.2661,0
1.6055,1.5145,1.2661,0
1.5148,1.4486,1.2146,0
1.4827,1.4261,1.1976,0
1.4541,1.4063,1.2276,0
1.3944,1.3661,1.1784,0
1.3617,1.3447,1.1519,0
1.3023,1.3072,1.1047,22
1.3023,1.3072,1.1047,22
1.2393,1.2694,1.0562,22
1.8791,1.2257,1.0244,0
2.1512,1.181,0.9956,0
2.1228,1.1642,0.9808,0
2.0895,1.1453,1.0837,0
2.0282,1.5574,1.0319,0
1.9677,1.5179,0.9821,0
1.9677,1.5179,0.9821,0
1.8772,1.4618,0.9104,0
1.8772,1.4618,0.9104,0
1.7856,1.409,0.8424,0
1.7856,1.409,0.8424,0
1.6972,1.7993,0.782,22
1.6972,1.7993,0.782,22
1.6627,1.7774,0.7602,22
1.9703,1.7312,1.3432,0
1.9117,1.6843,1.3041,0
1.8848,1.6662,1.2851,0
1.8219,1.6248,1.2418,0
1.7608,1.5861,1.2017,0
1.7316,1.5681,1.1832,0
1.6696,1.5313,1.1457,0
1.6696,1.5313,1.1457,0
1.5795,2.5812,1.264,22
1.5486,2.5621,1.2378,22
1.6869,2.5395,1.2181,22
1.627,2.4956,1.1819,22
1.5996,1.3889,1.1661,0
1.5687,1.3697,1.149,0
1.5171,1.34,1.1208,0
1.4585,2.378,1.0896,22
1.43,2.3594,1.3161,22
1.3745,1.9576,1.2797,22
1.3745,1.9576,1.2797,22
1.3023,1.2084,1.2356,0
1.2803,1.1937,1.2229,0
1.7217,1.8739,1.2084,22
1.6695,1.8429,1.1791,22
1.6695,1.8429,1.1791,22
1.6036,1.7886,1.1468,22
2.059,1.7715,1.1285,0
2.0196,1.7393,1.0956,0
2.3933,1.7072,1.0552,0
2.3933,1.7072,1.0552,0
2.3086,1.656,0.99,0
2.3086,1.656,0.99,0
2.2779,1.6381,0.9672,0
2.2176,1.6042,0.9239,0
2.1515,1.832,0.8787,0
2.1158,1.8065,0.8554,0
2.053,1.7625,0.8168,0
2.053,1.7625,0.8168,0
1.9541,1.6957,0.7628,0
1.9541,1.6957,0.7628,0
1.8553,1.6323,1.0548,0
1.8553,1.6323,1.0548,0
1.7574,1.5731,0.9842,0
1.7574,1.5731,0.9842,0
1.7264,1.5553,0.9629,0
1.6592,1.518,0.9188,0
1.6255,1.7643,0.8977,22
1.5638,1.7197,0.8615,22
1.5284,1.6946,0.8421,22
1.4767,1.6475,1.1792,22
1.4767,1.6475,1.1792,22
1.9033,1.5837,1.138,0
2.9521,1.3398,1.1174,0
2.929,1.3269,1.1046,0
2.8767,1.4852,1.3002,0
2.8767,1.4852,1.3002,0
2.7957,1.4215,1.2249,0
2.7643,1.3974,1.1961,0
2.8649,1.3532,1.1426,0
2.8649,1.3532,1.1426,0
2.8282,1.3281,1.1119,0
2.762,1.2841,1.0572,0
2.6993,1.2444,1.0068,0
2.669,1.2258,0.983,0
2.6367,1.2067,0.9581,0
2.5716,1.1699,0.9092,0
2.5403,1.153,0.8865,0
2.4741,1.7489,0.8403,0
2.4108,1.707,0.7989,0
2.3805,1.6874,0.7802,0
2.3163,1.6471,0.7432,0
2.3163,1.6471,0.7432,0
2.2831,1.6268,0.7256,0
2.2132,1.5856,1.0925,0
2.1805,1.5671,1.0693,0
2.1189,1.5335,1.0269,0
2.0536,1.676,0.9843,0
2.0245,1.6547,0.9662,0
1.9626,1.6102,0.9295,0
1.9626,1.6102,0.9295,0
1.8702,1.5463,1.2867,0
1.8389,1.5252,1.2644,0
1.8076,1.5046,1.2426,0
1.7449,1.4644,1.2003,0
1.711,1.4434,1.1782,0
1.6479,1.4057,1.1387,0
1.6479,1.4057,1.1387,0
1.5515,1.5477,1.083,0
1.5159,1.52,1.064,22
1.4545,1.473,2.1178,0
1.4545,1.473,2.1178,0
1.359,1.3971,2.0691,0
1.3264,1.3729,2.0511,0
1.2971,1.3515,2.0352,0
1.2626,1.3266,2.0169,0
1.2038,1.2854,2.3826,0
1.1378,1.2409,2.3418,0
1.1077,1.2213,2.3235,0
1.0487,1.1842,2.2885,0
1.0487,1.1842,2.2885,0
0.9532,7.6686,2.2338,0
0.923,7.6385,2.2171,0
0.8943,7.6097,2.2014,0
1.2482,0.8358,3.2598,-22
1.2181,0.8082,3.243,-22
1.16,0.7609,2.1117,-22
1.1346,0.7418,2.0902,-22
1.0894,0.7108,2.0471,-22
1.5154,0.6983,2.0248,-22
1.4936,0.6882,2.003,-22
1.4725,0.68,1.9805,-22
1.4302,0.9982,1.931,-22
1.7548,0.9692,1.8792,-22
1.7319,0.958,1.8555,-22
1.7319,0.958,1.8555,-22
1.6578,0.9287,1.5014,0
1.6106,0.9166,1.4527,0
1.6106,0.9166,1.4527,0
1.5348,1.2383,1.6618,-22
1.5071,1.2172,1.6415,-22
1.4833,1.2024,1.6182,-22
1.4575,1.1876,1.3604,0
1.9076,1.166,1.3236,0
2.3505,1.134,1.5038,0
2.3259,1.1197,1.4846,0
2.2726,1.2896,1.4438,0
2.2726,1.2896,1.4438,0
3.1596,1.2054,1.378,0
3.1254,1.1738,1.354,0
3.0959,1.1468,1.3337,0
3.0638,1.1177,1.3121,0
3.0021,1.0622,1.2719,0
2.9376,1.0055,1.2322,0
2.9096,0.9813,1.2158,0
2.8501,0.9309,1.1825,0
2.8501,0.9309,1.1825,0
2.7566,0.855,1.7687,0
2.7566,0.855,1.7687,0
2.8629,0.7887,1.7116,0
2.8629,0.7887,1.7116,0
2.7971,0.7455,1.6733,0
2.7336,0.7074,1.6382,0
2.7028,0.6903,1.6218,0
2.6689,1.077,1.6042,0
2.6072,1.0302,1.7671,0
2.6072,1.0302,1.7671,0
2.5088,0.9593,1.6991,0
2.474,0.9354,1.6757,0
2.4136,0.8959,1.6363,0
2.3494,0.8566,1.5958,0
2.3191,0.8392,1.5773,0
2.3191,0.8392,1.5773,0
2.225,1.1805,1.5222,0
2.225,1.1805,1.5222,0
2.1346,1.1156,1.4731,0
2.0707,1.0721,1.6407,0
2.0707,1.0721,1.6407,0
1.9797,1.0141,1.5756,0
1.9797,1.0141,1.5756,0
1.9149,0.9761,1.5309,0
1.8538,3.2228,1.4902,22
1.8236,3.1948,1.4706,22
1.7664,1.5877,1.4432,0
1.7664,1.5877,1.4432,0
1.6831,2.2388,1.6375,22
1.6502,2.22,1.6129,22
1.9303,2.1986,1.5967,22
1.9,2.1772,1.581,22
1.8447,1.4418,1.5522,0
1.7909,1.407,1.5082,0
1.7649,1.3921,1.4865,0
1.7047,2.0465,1.4369,22
1.7047,2.0465,1.4369,22
1.6174,1.9883,1.3692,22
1.5889,1.965,1.35,22
1.5647,1.9449,1.3341,22
1.9781,1.2377,1.3059,0
1.9556,1.2232,1.2941,0
1.9068,1.194,1.2686,0
1.8527,1.818,1.2403,0
1.8257,1.8002,1.3853,0
1.7628,1.7596,1.3306,0
1.7325,1.7405,1.3045,22
1.6673,1.7006,1.2491,22
1.6673,1.7006,1.2491,22
1.5908,1.6375,1.1935,22
1.5674,1.6174,1.1776,22
1.5465,1.599,1.1639,22
2.0613,1.5637,1.1403,0
2.043,1.5483,1.1311,0
2.0013,1.5154,1.1097,0
2.0013,1.5154,1.1097,0
1.9235,1.4605,1.3862,0
1.8954,1.4413,1.3615,0
1.8679,1.4228,1.3374,0
1.8078,1.3833,1.2852,0
1.7781,1.3644,1.2598,0
1.7434,1.3429,1.2303,0
1.6746,1.302,1.1728,0
1.611,1.8555,1.121,22
1.5822,1.834,1.0981,22
2.1376,1.7854,1.066,0
2.1376,1.7854,1.066,0
2.0554,1.7182,1.0159,0
2.0237,1.6944,0.9965,0
1.9934,1.672,0.9785,0
1.931,1.6267,0.9438,0
1.8688,1.5827,1.2893,0
1.8395,1.5624,1.2632,0
1.7743,1.5185,1.2056,0
1.7441,1.4987,1.1793,0
1.6808,1.4585,1.1248,0
1.6808,1.4585,1.1248,0
1.5902,1.4041,1.0489,0
1.5596,1.3866,1.0239,0
1.5298,1.9281,0.9998,22
1.4977,1.9036,0.9744,22
1.4423,1.855,0.9347,22
1.4423,1.855,0.9347,22
1.9963,1.2599,0.8985,0
1.9574,1.2259,1.3445,0
1.9574,1.2259,1.3445,0
1.8782,1.673,1.2745,0
1.8782,1.673,1.2745,0
2.4758,1.6252,1.2245,0
2.4758,1.6252,1.2245,0
2.3819,1.5524,1.1486,0
2.3175,1.504,1.0985,0
2.2871,1.4817,1.0754,0
2.2871,1.4817,1.0754,0
2.1914,1.4134,1.0057,0
2.1594,1.3914,0.9836,0
2.0945,1.3482,0.9406,0
2.0945,1.3482,0.9406,0
2.0022,1.2902,0.8848,0
1.9705,1.2713,0.8672,0
1.9414,1.2544,1.3219,0
1.9414,1.2544,1.3219,0
1.8213,1.6763,1.2155,0
1.8213,1.6763,1.2155,0
1.7848,2.1467,1.1838,22
1.9487,2.112,1.1326,22
1.8881,2.0739,1.0892,22
1.8625,2.0536,1.074,22
1.8357,2.0309,1.0595,22
1.7915,1.5108,1.0394,0
2.0522,1.4738,1.0278,0
2.0272,1.4598,1.545,0
1.9715,1.8997,1.5021,0
1.9436,1.8826,1.4808,0
1.8843,1.8473,1.4366,0
1.8547,1.8302,1.4149,0
1.7933,1.7957,1.371,22
1.7623,1.7789,1.3493,22
1.7092,1.7348,1.323,22
1.7092,1.7348,1.323,22
1.9896,1.67,1.3958,0
1.9896,1.67,1.3958,0
1.9392,1.6289,1.3627,0
