5.0906,4.3629,1.023,5.2403,7.0561,6.4885,8.0772,9.9737,20,20,0.9641,20,2.9993,20,2.3493,3.8871,-18.5
5.0649,4.3377,0.9986,5.2172,7.0351,6.4695,8.4633,8.0616,12.8647,20,0.9461,20,2.9784,20,2.3246,3.8616,-17.5
5.0124,4.2863,0.9492,5.1701,20,6.9924,6.4308,8.03,11.9911,20,0.9105,20,2.9358,20,4.7938,2.2742,-16
4.985,20,4.2595,0.9236,5.1457,6.9702,6.4108,8.0137,9.9162,20,0.8925,20,2.9135,20,4.7683,2.2478,-15
4.958,20,4.2331,0.8985,5.1216,6.9484,6.3912,7.9977,20,20,0.8752,20,2.8917,20,4.7434,2.2219,-14
20,4.9067,4.1847,0.8541,5.0801,6.9125,6.3603,8.3623,7.9749,20,0.8362,20,2.8447,20,4.6921,2.1698,-13
3.6505,4.8549,4.1362,5.7977,0.8107,20,6.877,6.3301,10.1743,20,0.7975,20,20,2.7967,20,4.6398,-11
3.6233,4.8285,20,4.1115,0.7891,5.018,6.8592,6.3151,20,20,0.778,20,20,2.7719,20,4.613,-10.5
3.5951,4.801,20,4.0859,0.767,4.9964,6.8408,6.2995,20,20,0.7584,20,20,2.7464,20,4.5852,-9.5
3.5406,4.7482,20,4.0368,5.706,0.7262,6.806,6.2704,8.2815,20,0.7215,20,20,2.6968,20,4.5312,-8
3.4804,20,4.6901,3.9832,5.6568,4.911,0.6839,6.2394,8.2537,20,0.6828,20,20,2.6418,20,4.4714,-6.5
3.4507,20,4.6614,3.9568,5.6326,4.8892,0.6641,6.2243,20,0.6647,20,20,20,2.6147,20,4.4419,-6.5
3.4217,20,4.6334,3.931,5.609,4.868,0.6454,6.2096,20,0.6481,20,20,20,2.5883,20,4.4131,-6
20,3.3641,4.578,3.8803,20,5.5627,4.8265,0.6114,6.1812,20,20,20,20,2.5358,20,4.3557,23.5
20,3.3053,4.5216,20,3.8289,5.5159,4.7849,6.6626,0.5811,20,20,20,20,2.4821,20,20,27
3.2758,20,4.4915,3.7995,20,4.7583,20,6.6384,0.5601,20,20,20,20,2.4602,20,4.2699,26
3.2485,20,4.4632,3.7714,5.4603,4.7323,6.6143,6.1097,0.5395,20,20,20,20,2.4415,20,4.2457,24.5
20,4.4053,20,3.7129,5.4029,4.677,6.5626,6.0623,20,20,20,20,2.4065,20,4.1978,1.666,-25.5
20,4.3509,3.6574,5.348,4.6238,20,6.5124,6.0158,9.9193,20,20,2.3768,20,20,4.1545,1.6198,-30
20,4.3273,20,3.6352,5.3273,4.605,6.496,6.002,20,20,20,20,2.3577,20,4.1317,1.5965,-28.5
20,4.3053,20,3.6149,5.3085,4.588,6.4814,5.9899,20,20,20,20,2.3392,20,4.11,1.5745,-27
3.052,4.2623,20,3.5749,5.2714,4.5546,20,6.4526,5.966,20,20,20,2.3037,20,20,1.5316,-24
3.03,20,4.2407,3.5549,20,5.2529,4.538,6.4383,20,20,20,20,2.2859,20,20,4.0466,-22.5
3.0081,20,4.2192,20,3.5349,5.2343,4.5214,6.4239,20,20,20,20,2.2685,20,20,4.0256,-21.5
20,2.9856,4.1973,20,3.5147,5.2156,4.5047,6.4096,20,20,20,20,20,2.2504,20,4.004,-20.5
20,2.9192,20,4.1324,20,3.4549,5.1603,4.4554,6.3673,20,20,20,20,2.1974,20,20,-17
1.3809,2.8976,20,4.1113,20,3.4355,5.1424,4.4395,20,20,20,20,20,2.1803,20,20,-16
1.3809,2.8976,20,4.1113,20,3.4355,5.1424,4.4395,20,20,20,20,20,2.1803,20,20,-16
1.3143,20,2.8342,4.0541,20,3.3885,5.1024,4.4081,20,20,20,20,20,2.1165,20,20,-13.5
1.2654,20,2.7881,20,4.013,20,3.3555,5.0746,4.3869,20,20,20,20,20,2.0689,20,-11
3.7739,1.2377,2.762,20,3.9899,20,3.3371,5.0592,20,20,20,20,20,20,2.042,20,-10
3.7191,1.1841,20,2.7118,3.9454,20,3.3022,5.03,20,20,20,20,20,20,1.9893,20,-8.5
3.6604,1.1269,20,2.6583,3.8984,20,3.2658,4.9996,20,20,20,20,20,20,1.9329,20,-7
3.6604,1.1269,20,2.6583,3.8984,20,3.2658,4.9996,20,20,20,20,20,20,1.9329,20,-7
20,1.0708,20,2.606,20,3.8525,20,3.2307,20,20,20,20,20,20,1.8776,20,-5.5
20,3.5445,1.0146,2.5537,20,3.8068,20,3.1964,4.9416,20,20,20,20,20,1.8217,20,-4.5
20,3.5445,1.0146,2.5537,20,3.8068,20,3.1964,4.9416,20,20,20,20,20,1.8217,20,-4.5
20,3.4574,0.931,2.4759,20,3.7392,20,3.1466,20,20,20,20,20,20,1.7382,20,-3
20,3.426,0.9011,20,2.4481,3.7152,20,3.1292,20,20,20,20,20,20,1.7082,20,-2.5
20,3.366,0.8442,20,2.3951,3.6693,20,3.0963,20,20,20,20,20,20,1.651,20,-2
20,3.3352,0.8153,20,2.3681,3.646,20,20,3.0797,20,20,20,20,20,1.6218,20,-1.5
20,3.2712,20,0.7557,2.3122,3.5978,20,20,3.046,20,20,20,20,20,1.5613,20,-1
20,3.2412,20,0.728,2.2861,20,3.5753,20,20,20,20,20,20,20,1.5331,20,-0.5
20,3.2106,20,0.6999,2.2595,20,3.5525,20,20,20,20,20,20,20,1.5043,20,0
20,3.1502,20,0.6454,2.2075,20,3.5077,20,20,20,20,20,20,20,1.448,20,1
20,3.0868,20,20,0.5894,20,3.4611,20,20,20,20,20,20,20,1.3895,20,1.5
20,3.0571,20,20,0.5636,20,3.4393,20,20,20,20,20,20,20,1.3624,20,2
20,3.0271,20,20,0.538,20,3.4172,20,20,20,20,20,20,20,1.3352,20,2.5
20,2.9665,20,20,20,0.4877,3.3728,20,20,20,20,20,20,1.281,20,20,3.5
20,2.9058,20,20,20,0.4398,3.3284,20,20,20,20,20,20,1.2279,20,20,4.5
20,2.875,20,20,20,0.4166,3.3059,20,20,20,20,20,20,1.2015,20,20,5
20,2.8163,20,20,20,1.9235,0.3749,20,20,20,20,20,20,1.1525,20,20,6.5
20,2.788,20,20,20,1.8996,0.3563,20,20,20,20,20,20,1.1295,20,20,7.5
20,2.7311,20,20,20,1.851,3.1987,0.3222,20,20,20,20,1.0848,20,20,20,10
20,2.7311,20,20,20,1.851,3.1987,0.3222,20,20,20,20,1.0848,20,20,20,10
20,2.6726,20,20,20,1.8004,3.1539,20,20,20,20,20,1.0418,20,20,20,-2
20,2.6159,20,20,20,1.7509,3.1095,20,20,20,20,1.0032,20,20,20,20,-4.5
20,2.5874,20,20,20,1.7277,3.0892,20,20,20,20,0.9823,20,20,20,20,-4.5
20,2.5286,20,20,20,1.6811,3.0488,20,20,20,20,0.939,20,20,20,20,-4.5
20,2.5004,20,20,20,1.6593,3.0299,20,20,20,20,0.9187,20,20,20,20,-4.5
20,2.4418,20,20,20,1.6147,2.9913,20,20,20,0.8776,20,20,20,20,20,-4.5
20,2.4418,20,20,20,1.6147,2.9913,20,20,20,0.8776,20,20,20,20,20,-4.5
20,2.3522,20,20,20,20,1.5492,2.9346,20,20,0.8177,20,20,20,20,20,-4.5
20,2.3242,20,20,20,20,1.5295,2.9175,20,20,0.8,20,20,20,20,20,-5
20,2.2656,20,20,20,20,1.4894,2.8825,20,20,0.7644,20,20,20,20,20,-5
20,2.2656,20,20,20,20,1.4894,2.8825,20,20,0.7644,20,20,20,20,20,-5
20,2.1763,20,20,20,20,20,1.4321,20,20,20,20,20,20,20,20,30
20,2.1486,20,20,20,20,20,1.4152,20,20,20,20,20,20,20,20,31.5
20,2.093,20,20,20,20,1.3663,2.77,20,20,20,20,20,20,20,20,27
20,2.0661,20,20,20,20,1.3405,2.7449,20,20,20,20,20,20,20,20,25
2.0167,20,20,20,20,20,1.2919,20,20,20,20,20,20,20,20,20,21.5
1.9926,20,20,20,20,20,1.2672,20,20,20,20,20,20,20,20,20,20.5
20,20,20,20,20,20,1.2443,20,20,20,20,20,20,20,20,20,19
20,20,20,20,20,1.1949,2.6018,20,20,20,20,20,20,20,20,20,16.5
20,20,20,20,20,1.1428,20,20,20,20,20,20,20,20,20,20,13.5
20,20,20,20,20,1.1156,20,20,20,20,20,20,20,20,20,1.8515,13
20,20,20,20,20,1.071,20,20,20,20,20,20,20,20,20,1.8029,11
20,20,20,20,20,1.0478,20,20,4.1109,20,20,20,20,20,20,1.7778,10.5
20,20,20,20,20,1.0014,20,20,4.0771,20,20,20,20,20,20,1.7275,9.5
20,20,20,20,20,0.9764,20,20,4.0585,20,20,20,20,20,1.7005,20,9
20,20,20,20,20,0.9531,20,20,4.0411,20,20,20,20,20,1.6752,20,9
20,20,20,20,20,0.906,20,4.0055,20,20,20,20,20,20,1.6245,20,8
20,20,20,20,20,0.8599,20,3.9698,20,20,20,20,20,20,1.5751,20,7
20,20,20,20,20,0.8353,20,3.9505,20,20,20,20,20,20,1.5487,20,7
20,20,20,20,20,0.8127,20,3.9326,20,20,20,20,20,1.5241,20,20,6.5
20,20,20,20,20,2.1627,0.7675,3.896,20,20,20,20,20,1.4752,20,20,6.5
20,20,20,20,20,2.1627,0.7675,3.896,20,20,20,20,20,1.4752,20,20,6.5
20,20,20,20,20,2.0874,0.7013,3.8401,20,20,20,20,20,1.4027,20,20,6.5
20,20,20,20,20,2.0628,0.6805,3.8219,20,20,20,20,1.3798,20,20,20,6
20,20,20,20,20,2.0124,20,0.6393,20,20,20,20,1.334,20,20,20,6.5
20,20,20,20,20,1.9872,20,0.6195,20,20,20,20,1.3115,20,20,20,6.5
20,20,20,20,20,1.9609,20,0.5995,20,20,20,20,1.2888,20,20,20,6.5
20,20,20,20,20,1.9119,20,0.5643,20,20,20,1.2478,20,20,20,20,7
20,20,20,20,20,1.8624,20,3.6711,20,20,20,1.2083,20,20,20,20,-5
20,20,20,20,20,1.8624,20,3.6711,20,20,20,1.2083,20,20,20,20,-5
20,20,20,20,20,1.8112,20,3.6332,20,20,20,1.1663,20,20,20,20,-6
20,20,20,20,20,1.7644,20,3.6003,20,20,20,1.1241,20,20,20,20,-5.5
20,20,20,20,20,1.7213,20,20,3.5707,20,1.0843,20,20,20,20,20,-5.5
20,20,20,20,20,1.6996,20,20,3.5559,20,1.0644,20,20,20,20,20,-5
20,20,20,20,20,20,1.6566,20,20,20,1.0246,20,20,20,20,20,-5
20,20,20,20,20,20,1.6361,20,20,20,1.0058,20,20,20,20,20,-5
20,20,20,20,20,20,1.5958,20,20,20,0.9688,20,20,20,20,20,-4.5
20,20,20,20,20,20,1.5767,20,20,20,0.9513,20,20,20,20,20,-4.5
20,20,20,20,20,20,1.5575,20,20,0.9338,20,20,20,20,20,20,-4.5
20,20,20,20,20,20,20,1.5212,20,0.9013,20,20,20,20,20,20,-4
20,20,20,20,20,20,20,1.5212,20,0.9013,20,20,20,20,20,20,-4
20,20,20,20,20,20,20,1.4693,20,20,20,20,20,20,20,20,27
20,20,20,20,20,20,20,1.4534,20,20,20,20,20,20,20,20,28
20,20,20,20,20,20,20,1.4067,20,20,20,20,20,20,20,20,26.5
20,20,20,20,20,20,20,1.3826,20,20,20,20,20,20,20,20,26
20,20,20,20,20,20,20,1.3343,20,20,20,20,20,20,20,20,24.5
20,20,20,20,20,20,1.3101,20,3.2717,20,20,20,20,20,20,20,53
20,20,20,20,20,20,1.2629,3.23,20,20,20,20,20,20,20,20,51.5
20,20,20,20,20,20,1.2629,3.23,20,20,20,20,20,20,20,20,51.5
20,20,20,20,20,1.1859,3.1576,5.1477,7.1782,20,20,20,20,20,20,20,42.5
20,20,20,20,20,1.1624,3.1356,5.1274,12.2436,20,20,20,20,20,20,20,39.5
20,20,20,20,1.1158,3.0921,5.0878,7.1212,3.1747,20,20,20,20,20,20,20,36
20,20,20,20,1.1158,3.0921,5.0878,7.1212,3.1747,20,20,20,20,20,20,20,36
20,20,20,20,1.0464,3.0273,5.029,3.1271,20,20,20,20,20,20,20,20,31.5
20,20,20,20,1.0229,3.0052,7.0461,3.1108,12.2831,20,20,20,20,20,20,20,30.5
20,20,20,0.9965,2.9802,4.9862,7.0244,3.0926,13.3796,20,20,20,20,20,20,20,29
20,20,20,0.9458,2.932,4.9421,5.1163,3.0575,11.5104,20,20,20,20,20,20,20,27
20,20,20,0.8923,2.8805,4.8951,3.0207,11.481,12.3801,20,20,20,20,20,20,20,25
20,20,20,0.8663,4.8721,6.9153,3.0028,11.4666,20,20,20,20,20,20,20,20,24.5
20,20,20,0.8406,4.8489,6.8931,2.985,11.452,10.3741,20,20,20,20,20,20,20,23.5
20,20,20,0.7898,4.8024,5.0038,2.9495,10.3508,20,20,20,20,20,20,20,20,32
20,20,20,0.7646,4.7789,2.9318,11.4078,10.339,10.9044,20,20,20,20,20,20,20,21.5
20,20,20,0.7431,6.8063,2.9164,11.3947,10.3286,20,20,20,20,20,20,20,20,20.5
20,20,2.6845,0.6984,6.991,2.8847,11.3678,8.6907,1.5914,20,20,20,20,20,20,20,39.5
20,20,2.6365,0.6549,4.8994,2.8528,10.2858,8.6762,1.5801,20,20,20,20,20,20,20,40
20,20,2.6171,0.6378,4.8849,2.8395,10.2763,1.5752,13.2408,20,20,20,20,20,20,20,38.5
20,2.6009,4.6378,0.624,2.8289,11.3187,10.2689,1.572,13.9815,20,20,20,20,20,20,20,37
20,2.5727,0.6014,4.8537,2.812,10.2581,8.6586,1.5699,20,20,20,20,20,20,20,20,34.5
20,2.552,0.5873,2.8021,11.2954,8.6581,1.5735,7.266,20,20,20,20,20,20,20,20,32.5
2.5414,4.584,0.5807,2.7971,10.251,8.658,1.5758,7.2691,11.8354,20,20,20,20,20,20,20,32
2.5225,4.5671,0.5702,2.7889,10.2473,8.6585,1.5809,8.0837,20,20,20,20,20,20,20,20,31
2.5143,6.6152,0.5662,2.7855,10.246,8.659,1.5837,8.088,20,20,20,20,20,20,20,20,30.5
4.5517,6.8644,0.562,10.2442,8.6592,9.3511,1.5864,11.856,11.6329,20,20,20,20,20,20,20,29
4.5401,4.8079,0.5581,10.2435,8.662,1.5937,8.1014,11.6468,7.1926,20,20,20,20,20,20,20,28
6.5906,4.8042,0.556,10.2426,8.6628,1.5969,8.1055,7.1994,20,20,20,20,20,20,20,20,26.5
6.8482,2.7734,0.5556,8.6666,9.3632,1.6046,11.8817,7.2127,9.6008,20,20,20,20,20,20,10.4859,25
4.8,2.774,0.557,8.6699,7.305,1.61,12.7636,7.2207,20,20,20,20,20,20,20,2.4728,24.5
4.7992,2.7742,0.558,8.6724,7.3091,1.6143,11.6795,7.2273,12.0508,20,20,20,20,20,20,2.4695,23.5
4.7988,2.7756,0.5613,8.6779,1.6231,8.1348,7.2399,9.6301,8.9328,20,20,20,20,20,10.4727,2.4646,21.5
2.7777,0.5651,8.6832,9.3837,1.6311,11.9128,7.2508,8.9452,20,20,20,20,20,20,2.4616,4.5142,20
2.7777,0.5651,8.6832,9.3837,1.6311,11.9128,7.2508,8.9452,20,20,20,20,20,20,2.4616,4.5142,20
2.7836,0.5734,8.6931,1.6441,8.1569,7.2669,9.6586,8.9627,13.8538,20,20,20,20,20,2.4609,6.5729,17
2.7836,0.5734,8.6931,1.6441,8.1569,7.2669,9.6586,8.9627,13.8538,20,20,20,20,20,2.4609,6.5729,17
10.2705,0.5831,9.4061,1.6567,11.9402,7.2809,8.9772,13.8684,20,20,20,20,20,10.4693,2.464,6.854,14
10.2705,0.5831,9.4061,1.6567,11.9402,7.2809,8.9772,13.8684,20,20,20,20,20,10.4693,2.464,6.854,14
10.2501,0.5634,7.3302,1.6373,11.7138,7.2637,8.9622,13.8553,20,20,20,20,20,2.4463,4.4999,4.7902,12
0.512,8.6295,7.2771,1.5849,7.2156,9.6108,8.9191,13.8167,6.8407,20,20,20,20,2.4031,6.5133,4.7403,10.5
0.4604,9.2778,1.5317,11.8171,7.1666,9.5641,8.8752,6.806,8.8499,20,20,20,10.3695,2.3602,6.7362,4.69,8
0.4334,9.2489,1.5036,11.7892,7.1406,8.8519,10.3374,6.7876,8.8323,20,20,20,2.3378,4.3869,6.7102,2.6398,7.5
0.4065,9.2199,1.4753,11.7612,7.1146,8.8286,10.3145,6.7694,8.8148,20,20,20,2.3152,4.363,4.6367,2.612,6.5
8.4597,7.1088,1.4193,11.7057,7.0628,8.7823,13.6937,6.7331,4.2582,20,20,20,2.2711,4.3163,4.5838,2.5571,5.5
8.4298,7.079,1.3901,11.4806,7.0358,8.7581,13.6719,6.7142,4.2409,20,20,20,2.2484,4.2922,4.5564,2.5285,4.5
8.3716,7.0213,1.3335,11.4268,6.9835,8.7112,13.6297,6.6777,4.2076,20,20,20,2.205,6.2998,4.5033,2.4733,2.5
8.3716,7.0213,1.3335,11.4268,6.9835,8.7112,13.6297,6.6777,4.2076,20,20,20,2.205,6.2998,4.5033,2.4733,2.5
8.3099,6.9601,1.2738,11.3701,6.9282,8.6619,13.5852,6.6395,4.1732,20,20,20,2.1595,8.4161,4.4469,0.2298,0
8.2487,6.8995,1.2148,11.3139,6.8735,8.6132,13.5414,6.6022,4.1398,20,20,2.1151,4.1475,8.3635,0.19,2.3567,-4
8.2172,6.8684,1.1847,11.2853,6.8458,8.5886,13.5194,6.5836,10.2004,20,20,2.0922,4.1222,0.1742,4.3622,2.3268,-8
8.1881,6.84,1.1574,11.2594,6.8208,8.5667,13.4999,6.5676,10.1856,20,20,0.1635,4.0982,8.3104,4.3352,2.2988,-14
8.1268,6.7804,7.6087,1.1007,6.769,8.5218,13.4603,6.5354,8.5896,20,20,2.024,4.047,8.2554,4.2775,2.2396,-12.5
8.0957,8.7991,6.7507,1.0731,6.7444,9.1622,8.5012,12.5337,6.5219,20,20,1.9986,4.0193,6.0675,4.2471,2.2086,-11
8.0398,8.7441,6.6976,1.0243,6.7006,9.1213,8.4645,13.4112,12.5081,20,20,1.953,3.9693,6.0164,4.1924,2.1529,-9
8.0128,8.7175,6.672,1.0011,7.7832,6.6795,8.447,13.3962,12.496,20,20,1.9311,9.9314,3.9451,4.1658,2.1259,-8
10.1524,7.9828,6.6435,7.4762,0.9755,6.6561,8.4275,13.3795,20,20,20,1.907,9.9056,3.9184,4.1365,2.096,-7.5
9.4994,7.9271,6.5908,7.4252,0.929,6.6131,8.3918,13.349,20,20,20,1.8623,9.8572,3.8685,6.1365,2.0403,-6
9.4409,7.8694,6.5365,7.3727,12.0458,0.8823,8.3556,9.8496,20,20,20,1.8162,9.8069,3.8167,6.08,1.9825,-4
9.4112,7.8402,8.548,6.5089,12.0204,0.8592,8.9784,8.3373,20,20,20,1.7931,9.7813,3.7905,7.9826,3.9959,-3.5
9.3815,7.8109,8.5192,6.4812,11.9949,0.8362,8.9576,8.3188,20,20,20,1.7705,9.7561,3.7645,7.9548,3.9672,-2.5
9.3219,7.7521,8.4615,6.4259,11.0523,0.7918,8.916,8.2821,13.2553,20,20,1.7255,20,3.7124,7.8988,3.9094,-1.5
9.2608,7.6918,8.4023,6.3691,10.9987,6.4344,0.7482,8.2445,13.223,20,20,1.6804,20,3.6592,7.8415,3.8503,0
9.2284,7.6598,8.3709,6.3389,10.9702,6.4102,0.7259,8.2246,13.2059,20,20,1.657,20,3.6312,7.8112,3.819,0.5
9.197,7.6288,8.3404,6.3096,10.9425,6.3866,0.7049,8.205,13.189,20,20,1.6349,20,3.6044,7.7821,3.7889,1
9.1352,7.5677,8.2803,6.2519,10.8879,7.4356,6.3402,0.6658,13.1558,20,20,1.5926,20,3.5519,7.7248,1.6824,2.5
9.0719,7.5049,8.2186,6.1926,10.8318,7.3865,6.2925,0.6289,13.1214,20,1.5509,20,9.4956,3.4987,7.6664,1.6207,3.5
9.0402,7.4735,8.1876,6.1628,10.8034,7.3617,6.2684,8.1071,0.6117,20,1.531,20,9.4697,3.4726,7.6374,1.5901,4
9.0104,7.4438,8.1584,6.1346,10.7766,7.3382,6.2455,8.0879,13.087,20,1.513,20,3.4482,5.4764,5.6692,1.5614,-32
8.9501,7.3838,8.0991,6.0775,10.7221,6.1989,8.6524,8.0489,13.0526,20,1.4784,20,3.3997,5.425,3.5544,1.5037,-34
8.9501,7.3838,8.0991,6.0775,10.7221,6.1989,8.6524,8.0489,13.0526,20,1.4784,20,3.3997,5.425,3.5544,1.5037,-34
9.9062,8.8729,7.3133,8.0335,6.0201,6.877,7.257,6.1686,13.59,20,20,1.4019,20,3.3142,5.3388,5.5276,-26.5
1.3971,8.8525,7.2956,8.0174,6.0071,6.8658,10.5524,6.1642,11.1026,20,20,1.3777,20,20,3.2887,7.445,-24
1.3535,9.8421,8.814,7.2622,7.9873,5.9827,10.6426,7.2422,6.1566,20,20,1.3317,20,20,3.2403,5.2655,-21
1.3535,9.8421,8.814,7.2622,7.9873,5.9827,10.6426,7.2422,6.1566,20,20,1.3317,20,20,3.2403,5.2655,-21
3.3362,1.2938,8.7619,9.3727,7.2182,5.9527,6.8199,10.5269,20,20,20,20,1.264,20,20,3.1708,-16
3.3165,1.2757,10.6944,8.7463,7.2054,10.9338,5.9446,10.5244,11.4825,20,20,20,1.242,20,20,3.1487,-14.5
5.324,3.2677,1.2288,8.7024,7.166,7.9009,5.9136,6.7856,14.7704,20,20,20,1.1986,20,20,3.0991,-12.5
7.2353,3.2422,1.2045,8.6797,7.1457,7.8821,5.8977,6.7713,13.8125,20,20,20,1.176,20,20,3.0731,-12
7.1817,3.1896,1.1546,8.6328,7.1038,7.8435,5.8653,6.7423,20,20,20,20,1.1296,20,20,20,-10.5
7.1549,3.1635,1.13,8.6097,9.2293,7.0833,5.8496,6.7283,20,20,20,20,1.1065,20,20,20,-9.5
4.9632,3.11,10.2561,1.0799,8.5624,7.0414,10.7993,5.8179,11.4189,20,20,20,1.0593,20,20,20,-8
4.9364,3.0841,10.2308,1.056,8.5397,7.0214,7.7679,5.8029,20,20,20,20,1.0367,20,20,20,-8
4.8787,5.0827,3.0285,1.0049,8.4908,6.9784,7.7286,5.7709,6.6585,20,20,20,0.9885,20,20,20,-6.5
4.8494,5.0544,3.0005,0.9795,8.4664,6.957,7.7091,5.7552,6.6447,20,20,20,0.9642,20,20,20,-6.5
4.8206,5.0264,2.9729,0.9547,8.4422,6.936,7.6899,5.7397,14.0064,20,20,20,0.9407,20,20,20,-6
4.79,6.9289,2.9437,9.4133,0.9287,6.9138,7.6697,5.7236,13.9914,20,20,20,0.9159,20,20,20,-5.5
4.7326,6.8722,2.889,9.3618,0.8809,9.0035,6.8727,10.6638,5.6941,20,20,20,0.8699,20,20,20,-4.5
4.671,6.8116,2.8307,9.3069,8.3189,0.8314,6.8294,10.6295,5.6636,20,20,0.8218,20,20,20,20,-4
4.6417,6.7827,2.8029,9.2807,8.2949,0.8084,6.8088,7.5745,11.474,20,20,0.7995,20,20,20,20,-3.5
2.5564,6.7244,2.7471,9.2282,10.1722,0.7636,6.7677,7.5374,11.4439,20,20,0.7559,20,20,20,20,-3
2.4964,4.5227,4.7396,2.691,9.1753,8.1985,0.7206,7.5004,15.0091,20,20,0.714,20,20,20,20,-2.5
2.4645,4.4909,4.7092,2.6613,9.1472,8.1729,0.6988,7.4809,14.9928,20,0.6927,20,20,20,20,20,-2.5
2.4357,4.4621,4.6817,2.6344,9.1218,8.1497,0.6797,7.4633,10.5159,20,0.6743,20,20,20,20,20,-2
2.375,4.4016,4.6239,2.578,9.0686,8.1013,6.6446,0.6422,10.484,20,0.6377,20,20,20,20,20,-1.5
2.3131,4.34,4.5651,2.5209,9.0145,8.0522,6.6034,7.3898,0.608,0.6044,20,20,20,20,20,20,-1.5
2.281,4.308,4.5346,2.4913,8.9864,8.0268,6.5822,7.3708,10.4351,20,20,20,20,20,20,20,10.5
2.2503,4.2775,4.5055,2.4631,8.9597,8.0026,6.562,7.3527,10.4193,20,20,20,20,20,20,20,11
2.1902,4.2172,4.4474,2.4066,8.9056,7.9531,6.5201,7.3148,10.3856,20,20,20,20,20,20,20,10.5
2.1605,4.1871,4.4179,2.3778,8.8777,7.9272,6.4976,7.2942,10.367,20,20,20,20,20,20,20,9.5
4.1598,6.3083,4.3911,2.3515,8.8522,7.9035,6.4771,7.2753,10.3499,20,20,20,20,20,20,20,8.5
4.1043,6.2528,4.3363,2.298,9.7584,7.8551,6.435,7.2366,11.196,20,20,20,20,20,20,20,7
4.0484,6.1969,4.2812,2.2441,7.8063,8.4781,6.3926,7.1975,11.1623,20,20,20,20,20,20,20,6
4.0186,6.1671,4.2518,2.2154,7.7803,8.4535,6.37,7.1768,11.1444,20,20,20,20,20,20,20,5.5
